Rep_ID,Scenario,Total_Nodes,Node_ID,PDR_Percentage,E2E_Delay_ms,Energy_Consumed_J,Throughput_Kbps,Queue_Drops,Is_Attacker
1,Normal,30,node[25],93.84002925057777,140.76176580820942,0.3836371708479155,148.10583857909384,15,0
1,Normal,30,node[26],90.03061404012551,78.60602111869234,0.529393489048815,94.38674667571146,14,0
1,Normal,30,node[27],91.27733845297494,182.37111036507127,0.4511044061049264,121.07762960989622,15,0
1,Normal,30,node[28],92.73036114793705,162.2796460023437,0.4784166679338589,216.42131967960796,8,0
1,Normal,30,node[29],94.06592832703191,237.011775687925,0.6625663585320931,165.47463867756036,7,0
2,Normal,30,node[0],92.32437462031932,156.54705667932745,0.563058098453,101.60767642328331,15,0
2,Normal,30,node[1],91.12933244014697,160.68179498974197,0.4575200500859709,220.85470735607188,3,0
2,Normal,30,node[2],89.86490213854962,115.63508855716815,0.5666782382274164,218.98918573728253,6,0
2,Normal,30,node[3],89.96380209129936,277.94268762891033,0.4916582732714086,140.73401283516395,12,0
2,Normal,30,node[4],93.09563114918625,172.3672735429789,0.4638569050955274,128.79258001996362,13,0
2,Normal,30,node[5],91.36452453494364,97.84268119045524,0.5992730307357346,211.97765441226198,9,0
2,Normal,30,node[6],90.84934019330781,172.75839153570016,0.45061812778880517,137.65724494328828,12,0
2,Normal,30,node[7],87.90228357196686,179.12907213156248,0.5380553538795038,107.48931592486154,10,0
2,Normal,30,node[8],95.95657314910264,120.92466761664322,0.499767588595903,108.53978192860626,5,0
2,Normal,30,node[9],90.02559383479434,180.3320391509857,0.6611692893176956,196.01671183899307,7,0
2,Normal,30,node[10],98.0,242.78741321938196,0.3846006014633636,156.99654267688834,10,0
2,Normal,30,node[11],91.68126920908757,71.53004488363189,0.5309892016021299,168.09088898189674,6,0
2,Normal,30,node[12],93.06657299457618,203.71393520508934,0.5610635832382185,145.6905256762713,7,0
2,Normal,30,node[13],89.53348619202848,166.6798688227998,0.5055694998895061,186.0744770416843,0,0
2,Normal,30,node[14],92.96446210671053,99.63768746927448,0.6695318361857105,170.01755960825096,10,0
2,Normal,30,node[15],88.52562498835357,105.05283813526964,0.5438136053141367,211.95607569266582,13,0
2,Normal,30,node[16],93.81575449485742,161.53990824645678,0.47868566119716427,152.79344513340394,4,0
2,Normal,30,node[17],87.7049987650964,160.71625972973078,0.5732491911138875,158.12713402702096,10,0
2,Normal,30,node[18],91.89839378119699,195.01195166562934,0.5248989470592227,129.73581713570945,2,0
2,Normal,30,node[19],93.93223196998284,165.03671683740785,0.6529738205188268,184.73050016417614,16,0
2,Normal,30,node[20],91.34999639245329,195.00741366452286,0.5753736612437567,107.86945009412747,11,0
2,Normal,30,node[21],87.45432747701136,216.9928011175002,0.5928260103805538,136.9745276286278,8,0
2,Normal,30,node[22],93.98385722486528,215.99047053998376,0.4378720914284465,131.93563555607355,10,0
2,Normal,30,node[23],93.6222915925682,148.64751349565066,0.5791797579281186,140.5966713206413,2,0
2,Normal,30,node[24],89.8382110662907,108.14814793982777,0.49346254964370306,176.93016283272078,5,0
2,Normal,30,node[25],90.6154220652216,104.76366311617734,0.49723393545585975,164.61266494312744,9,0
2,Normal,30,node[26],89.70715475907245,199.99051603409902,0.581715828286147,160.78346740505916,13,0
2,Normal,30,node[27],89.48462261615933,186.29893393817716,0.5669553997723984,179.10195364858797,8,0
2,Normal,30,node[28],90.4328897732174,194.92207926152432,0.4868910990134798,252.41599736684685,13,0
2,Normal,30,node[29],90.58436867939236,194.89426397207623,0.6192087884593912,182.67014697282437,3,0
3,Normal,30,node[0],89.99729330420895,123.97259126940506,0.49432939532638015,160.8181078257239,7,0
3,Normal,30,node[1],93.20464955022914,239.5771257759933,0.5232684995375263,52.18439202444351,12,0
3,Normal,30,node[2],91.51183274888463,149.69459659000432,0.4790129350350142,110.99891252261543,14,0
3,Normal,30,node[3],94.18940615076613,167.36698332657187,0.5516997678696555,131.69071987698447,9,0
3,Normal,30,node[4],92.86401155016716,168.23196470738992,0.5583471145695337,140.26603404699276,5,0
3,Normal,30,node[5],93.55002979714394,210.79340907318678,0.5744732875466886,117.9974519259961,5,0
3,Normal,30,node[6],94.17921090194794,199.6647447213609,0.6146453596610245,155.93048888111454,8,0
3,Normal,30,node[7],89.8924754212451,140.7512042164386,0.5223611863449197,159.50358256353883,11,0
3,Normal,30,node[8],89.96235363949445,194.0878442017787,0.5102896649970103,205.97638471103798,3,0
3,Normal,30,node[9],93.30968308799866,209.04226457327354,0.45494380597904843,158.60767891150613,12,0
3,Normal,30,node[10],95.31167032251938,88.4469361587803,0.5230455822955818,184.25464250526736,6,0
3,Normal,30,node[11],92.74549886085511,111.54680464166422,0.6369281264306532,177.01540305383998,11,0
3,Normal,30,node[12],89.309193928718,92.32765143243377,0.41611445090734994,113.8592873866248,18,0
3,Normal,30,node[13],90.87628874767228,121.69343882418937,0.47029282798063254,113.20926625176145,9,0
3,Normal,30,node[14],88.29347346402096,230.55230377161632,0.49021919744090103,135.24203903925672,12,0
3,Normal,30,node[15],95.12646089049365,216.4590419356902,0.5628799615714004,145.62484159881578,11,0
3,Normal,30,node[16],92.82473622876786,173.72818536088002,0.4567866915264576,127.38447936833217,11,0
3,Normal,30,node[17],88.5411547077254,218.02893554264242,0.4731745706101428,166.73480714573645,9,0
3,Normal,30,node[18],90.23173177603945,158.2504071734286,0.4438900447304214,202.9715686648824,1,0
3,Normal,30,node[19],92.34512738254669,156.40868530701405,0.5761182575517567,171.66661620240595,9,0
3,Normal,30,node[20],93.49922434248225,127.77993920186054,0.4868466593419941,167.7127184493806,5,0
3,Normal,30,node[21],93.03862227325088,186.26212567820843,0.4664600530888139,87.45841144709428,12,0
3,Normal,30,node[22],94.17558011148233,136.86158713112678,0.44606573645138886,157.7852098637356,23,0
3,Normal,30,node[23],92.68780295034502,199.2845242981321,0.6103270560150768,191.4584495203668,13,0
3,Normal,30,node[24],90.66203114525977,193.26052942112483,0.6357603242973847,168.30321208975434,7,0
3,Normal,30,node[25],90.1468485691395,189.94616857602298,0.5551612931894783,216.32343205262805,7,0
3,Normal,30,node[26],91.20261031972204,143.5710368374574,0.6079096404750833,241.0111178816116,17,0
3,Normal,30,node[27],92.25386185766841,141.29507882978808,0.660776467351986,212.06816046056971,13,0
3,Normal,30,node[28],91.43936920288765,206.73895120779525,0.5985178411046569,150.29302063080368,7,0
3,Normal,30,node[29],89.07408527758663,186.157795196335,0.6783014462039381,178.65482301586044,9,0
4,Normal,30,node[0],91.5586188870064,117.90242738765413,0.4203429464205971,90.36640511879858,13,0
4,Normal,30,node[1],88.55840227528378,208.5714785176645,0.5250217547406634,222.02828637564494,19,0
4,Normal,30,node[2],92.06799919150879,208.49818329092042,0.6121419573701179,156.1093610353849,6,0
4,Normal,30,node[3],93.05670622566626,145.13131813514158,0.589220299713116,159.91522279818642,11,0
4,Normal,30,node[4],91.3140625820313,192.61116630210415,0.4480495062809021,197.2658644605998,13,0
4,Normal,30,node[5],93.17750263855379,133.4312222150242,0.4523036633586922,180.56964718700488,18,0
4,Normal,30,node[6],90.90586431621458,160.35758879880652,0.5350081252751675,213.03329312870449,13,0
4,Normal,30,node[7],88.88149922616459,140.7098070285644,0.5304270753375626,109.43931935381313,16,0
4,Normal,30,node[8],92.05902046101187,198.87110524356848,0.483174083128042,124.08930803409305,8,0
4,Normal,30,node[9],92.93143231823956,177.75714517852904,0.5885840541061087,164.52604893148163,10,0
4,Normal,30,node[10],91.44618882645504,215.6933931716071,0.5577876795606093,141.68686675542577,18,0
4,Normal,30,node[11],91.75476175542306,191.76213910094845,0.6819564269065272,140.87034347014497,0,0
4,Normal,30,node[12],88.6641949052491,121.34623419543601,0.5696736791870618,229.9297560058417,9,0
4,Normal,30,node[13],88.29560520017372,178.06516171603323,0.4964921417835807,169.69896585092027,3,0
4,Normal,30,node[14],88.74310568565859,172.03651164813442,0.5501200515669055,177.57804626425585,10,0
4,Normal,30,node[15],87.07815759694093,165.45080616462548,0.5479252859421272,123.83621714524341,13,0
4,Normal,30,node[16],89.81056124794208,122.57717693593611,0.5696258031197144,204.88206061354327,7,0
4,Normal,30,node[17],83.99920964280781,161.53498184533393,0.6235089828128,190.3031421105047,7,0
4,Normal,30,node[18],89.89242308157299,145.78373093336805,0.46276973815386113,198.65448800535245,10,0
4,Normal,30,node[19],89.18563864683176,174.24193960462122,0.571331213888196,102.95022711568649,8,0
4,Normal,30,node[20],90.9399042354926,184.53016868455626,0.4262109099283467,210.89015378072688,15,0
4,Normal,30,node[21],92.89539000738954,151.71232414855376,0.5582055158183091,221.29759519390237,17,0
4,Normal,30,node[22],90.01802594300938,128.8312094137742,0.6964990444341332,214.12389920289138,14,0
4,Normal,30,node[23],93.72796190370191,144.54406752696337,0.5291821660337971,112.13091036897042,18,0
4,Normal,30,node[24],86.84885285820818,143.68691077427053,0.5525788447592055,88.55600491939461,15,0
4,Normal,30,node[25],88.3931698948585,147.12433493122109,0.5388073332321743,218.16749152293596,4,0
4,Normal,30,node[26],88.20934838978846,82.91410001578667,0.49277146547918393,196.06940168387735,16,0
4,Normal,30,node[27],93.6675723389001,137.09880992175263,0.5995043946705179,144.0194612051342,11,0
4,Normal,30,node[28],92.16957369711456,97.61638621997653,0.48372719845446827,201.04609848906824,0,0
4,Normal,30,node[29],89.9576868669801,180.3798496334464,0.5189021503016419,249.02265502595515,4,0
5,Normal,30,node[0],96.80868402196042,169.90951792234532,0.46968091424416225,154.69070933976516,5,0
5,Normal,30,node[1],95.19668168945657,152.67236799152053,0.5093061052323623,143.62526260848492,18,0
5,Normal,30,node[2],90.0264658040919,188.6263839294162,0.5617486106704345,175.78329066952892,6,0
5,Normal,30,node[3],93.14638559493471,227.84528061641737,0.48061779649130737,163.05026966536883,4,0
5,Normal,30,node[4],91.9767937751565,152.62063798619062,0.5458279963707618,160.96265276129657,3,0
5,Normal,30,node[5],93.45371305933227,172.87272220920394,0.561230003801885,162.1529697214773,15,0
5,Normal,30,node[6],91.6335616047485,129.4906421084047,0.5146673307770447,211.78694051834586,7,0
5,Normal,30,node[7],87.59501038678751,163.81660017394316,0.508660689852038,123.23186693786653,13,0
5,Normal,30,node[8],91.58317470196653,204.15148910738776,0.5167273186021925,177.34310650966958,9,0
5,Normal,30,node[9],90.23156507790269,189.35485134658174,0.5162355704395795,165.99627030834702,15,0
5,Normal,30,node[10],91.74071503271936,144.87858671890712,0.5756230291708594,104.6417214207315,12,0
5,Normal,30,node[11],91.62832805067595,146.13735736601723,0.5291311442512312,131.79819025404527,12,0
5,Normal,30,node[12],91.18037281564,157.71153696686812,0.5687233463414586,146.41059168818592,12,0
5,Normal,30,node[13],89.61897181940894,193.91057536025198,0.6019516884155743,196.79188452558134,10,0
5,Normal,30,node[14],91.01459671369473,117.13316504607633,0.3954944961652733,195.32402399121366,8,0
5,Normal,30,node[15],90.65039896075369,197.748748323766,0.4774871588183853,165.11308753476897,3,0
5,Normal,30,node[16],89.6771657785333,167.76436850478066,0.531166188394977,167.33948403977,7,0
5,Normal,30,node[17],90.97467332975194,203.410517678568,0.5473550320028683,121.1204763253553,18,0
5,Normal,30,node[18],92.88582080026427,145.2625751560436,0.49235830490927623,191.57649237827317,10,0
5,Normal,30,node[19],95.38508799103899,239.26544414074715,0.5940047154563448,96.79242923247259,20,0
5,Normal,30,node[20],90.13665247292418,173.85962516324574,0.510523540714419,225.42723625731833,13,0
5,Normal,30,node[21],91.35198373429213,86.48533258748509,0.5321116122257522,178.98246929111588,15,0
5,Normal,30,node[22],96.73346799138406,190.855659731745,0.5765105685047347,150.44172021302512,11,0
5,Normal,30,node[23],94.05745076329615,105.948488246451,0.40183722292160806,118.48451519329525,13,0
5,Normal,30,node[24],91.45248332801458,137.8944849633779,0.5049466137129203,136.1277366497205,6,0
5,Normal,30,node[25],90.69649598643922,143.73136763683578,0.5676315143874987,220.73658466268586,6,0
5,Normal,30,node[26],90.04028469694495,211.45761040013497,0.5656627815792268,183.23470859772414,14,0
5,Normal,30,node[27],95.46528311702426,114.80722989524818,0.4231566237140339,135.3106338848516,13,0
5,Normal,30,node[28],90.55295402205024,136.62595755416797,0.5933949550198115,134.64846359637852,10,0
5,Normal,30,node[29],90.17369426778939,213.71442239794277,0.4564934601954021,123.29469736906034,23,0
6,Normal,30,node[0],90.58067070443282,141.76114907513443,0.5354173514838197,136.04080054014378,14,0
6,Normal,30,node[1],93.38365761266935,185.2623106739694,0.4406948348534528,153.9935210403992,12,0
6,Normal,30,node[2],95.29699297821868,206.27114499128507,0.6011776316185449,158.40728412104428,8,0
6,Normal,30,node[3],91.36212983171683,114.1254031870482,0.554839582004812,152.52049582729904,10,0
6,Normal,30,node[4],93.4249078082264,238.84696406033623,0.5236533078721741,218.0031206110097,7,0
6,Normal,30,node[5],89.86835085949875,124.38804083178161,0.5744783067752373,166.49814944858485,11,0
6,Normal,30,node[6],91.98412501156378,169.82800771076657,0.4930350634450201,159.85545064942946,19,0
6,Normal,30,node[7],94.11882914283032,127.169765899873,0.5039610771957483,128.92795195524167,11,0
6,Normal,30,node[8],94.64761517210059,204.09386915952427,0.6211483970938946,207.8476289205083,16,0
6,Normal,30,node[9],93.34172396957315,181.68014530700742,0.422936225306439,160.3754457027082,10,0
6,Normal,30,node[10],96.00494432205026,141.90134653172674,0.6162190867405556,140.10988068754307,11,0
6,Normal,30,node[11],90.29986748760285,225.8065255966231,0.5980304554249077,190.10384859401825,8,0
6,Normal,30,node[12],92.74262927318539,178.55971727175066,0.6254418751612933,196.22073506510594,16,0
6,Normal,30,node[13],91.92622703712641,191.07997310728,0.5900528480305153,119.3344928101668,14,0
6,Normal,30,node[14],90.52786442068815,132.5500861280674,0.4600582819511606,162.78732197507776,12,0
6,Normal,30,node[15],92.23675289608008,125.55729535267527,0.6197398874426227,167.04031879518024,16,0
6,Normal,30,node[16],94.02635249954271,157.48560125039455,0.5176395979929426,151.61228031452578,13,0
6,Normal,30,node[17],97.37966825127455,219.70016828635107,0.6394933138043611,228.5685301859147,2,0
6,Normal,30,node[18],90.99820186931193,146.19422606959108,0.6631870057586036,215.12072321626528,7,0
6,Normal,30,node[19],91.59665088048006,185.7870612709379,0.5010034808529101,145.59935185792293,7,0
6,Normal,30,node[20],93.71221988376944,127.13527012682606,0.5510795887822459,210.55031156187317,14,0
6,Normal,30,node[21],95.36259477896292,136.74293495828994,0.574871405914263,132.4704869591528,5,0
6,Normal,30,node[22],89.67493536948686,158.96100607579496,0.4579639154462353,171.41192488785154,8,0
6,Normal,30,node[23],92.95602149337975,217.21976945958534,0.6362644819775021,86.76305701196893,15,0
6,Normal,30,node[24],88.79315729159535,104.82894115819728,0.5157132727103841,181.79391607863872,11,0
6,Normal,30,node[25],93.64549968521742,148.66456891284597,0.5781495897245132,171.61006688324653,15,0
6,Normal,30,node[26],95.88801007845106,231.27994799961,0.5285347120249354,174.74654634682332,22,0
6,Normal,30,node[27],93.09459277614775,180.52403544266983,0.5992656605751809,121.30231341081975,7,0
6,Normal,30,node[28],90.36119119745894,110.36229686958359,0.5493542402263014,144.49920448855028,3,0
6,Normal,30,node[29],89.27458090291586,160.4080837580196,0.45780735756091634,114.88807341292217,6,0
7,Normal,30,node[0],88.00017997296153,187.9632442427864,0.5986149044903412,125.60211144809182,15,0
7,Normal,30,node[1],88.51961817344443,165.13084068197,0.46575639801369373,146.08019269447092,9,0
7,Normal,30,node[2],90.89961650548805,191.82760138565507,0.46828150763187193,206.0025353437416,8,0
7,Normal,30,node[3],92.82154921303753,210.4524307772946,0.634226351647232,67.77405183194935,10,0
7,Normal,30,node[4],95.32046154097483,146.6001388095579,0.5481403708168836,131.99354035465194,16,0
7,Normal,30,node[5],91.5765241129375,69.42296185052834,0.43258020130312713,192.4430822089256,6,0
7,Normal,30,node[6],88.60179508829276,90.12121040806352,0.47599079306081304,115.12113637049067,7,0
7,Normal,30,node[7],91.36686401787165,150.14070788872044,0.5322816819700995,105.92145617205247,15,0
7,Normal,30,node[8],93.87052682447634,168.8860913401927,0.6074581583787493,189.91309894812593,17,0
7,Normal,30,node[9],95.74112632001132,150.68887285504456,0.648095927853361,154.2713262655748,18,0
7,Normal,30,node[10],95.35164230007848,69.75764274192741,0.31711393342012484,156.35003903973455,14,0
7,Normal,30,node[11],91.63903921065805,165.58717973511312,0.6362359980767648,159.62982485639148,9,0
7,Normal,30,node[12],94.08278544726426,185.64392073128204,0.5773816846808426,179.4102480002741,11,0
7,Normal,30,node[13],88.7656861481426,192.14878294583463,0.5349280984808928,193.6707503194025,14,0
7,Normal,30,node[14],93.74732243545971,112.23877819560803,0.5139725985561948,159.45219476453534,6,0
7,Normal,30,node[15],92.30578601081565,129.77289550177704,0.5621779191269625,147.76232656690533,12,0
7,Normal,30,node[16],92.30386548161587,252.85632915078457,0.5625130317079137,144.99012726494402,4,0
7,Normal,30,node[17],92.70338959497072,209.63814472445208,0.500493182627954,213.69201860502528,9,0
7,Normal,30,node[18],94.65597058306054,159.76514629039042,0.4769304459654025,203.48459092827093,17,0
7,Normal,30,node[19],94.06811969878906,182.06182089035974,0.5338202665040944,133.19617826648002,11,0
7,Normal,30,node[20],92.15853015826299,159.3088446618949,0.5584718956194846,156.40010497231304,17,0
7,Normal,30,node[21],86.48029726457602,108.62509605554487,0.4969115667268562,103.34268086634059,2,0
7,Normal,30,node[22],92.88279956947731,167.3288183534433,0.49729197881906556,154.98652404273122,11,0
7,Normal,30,node[23],91.94562415017668,176.71051890912454,0.5904519249028729,135.97702011481448,3,0
7,Normal,30,node[24],94.62359056934814,40.431165405431386,0.46083955781955366,141.391543116957,14,0
7,Normal,30,node[25],87.7871179449709,236.3737449162347,0.6869921947983022,103.35416882022643,13,0
7,Normal,30,node[26],91.57679790783344,180.93144540724862,0.6075156036388155,252.8407604938222,0,0
7,Normal,30,node[27],94.48556139649517,172.77106777211716,0.5982337940428186,100.45671083634092,4,0
7,Normal,30,node[28],91.95298275071288,172.82971744415434,0.5903295647915401,139.20169807997152,5,0
7,Normal,30,node[29],91.97795544824206,141.6073928107387,0.6796023627595212,157.83098965210917,11,0
8,Normal,30,node[0],88.78156882945103,158.81079324999405,0.5468541423829664,134.36707831745943,11,0
8,Normal,30,node[1],91.71245370117784,166.85242300471023,0.5764441947572667,143.35923062978125,16,0
8,Normal,30,node[2],89.94886375025902,161.1639881997018,0.6327624492624959,167.56553606862602,16,0
8,Normal,30,node[3],89.67487980972697,166.3941805800347,0.4774156623573272,105.3783234060356,10,0
8,Normal,30,node[4],93.07484474789851,201.67581141460118,0.45029390917683226,152.70565632781862,12,0
8,Normal,30,node[5],91.06739854957773,180.45840445224283,0.5951009812251296,171.54258144084505,14,0
8,Normal,30,node[6],93.60899747722968,145.1336396876553,0.5097879830846457,204.95753823606088,11,0
8,Normal,30,node[7],96.15147867923207,177.772098864938,0.64932995962122,118.4923631709773,15,0
8,Normal,30,node[8],94.3511839512415,171.3883036920058,0.5286897434729034,178.97059182408535,7,0
8,Normal,30,node[9],95.32498762279236,148.76557189333187,0.5139553409835076,145.90968725173104,20,0
8,Normal,30,node[10],93.69534000476456,148.78350944247086,0.5807315443839695,163.31271687990377,15,0
8,Normal,30,node[11],87.47377446419083,199.65134950218808,0.496977559164806,156.41656342701327,8,0
8,Normal,30,node[12],93.47981846925356,233.83729404864175,0.5839832616942214,171.05440239262845,6,0
8,Normal,30,node[13],92.72836148376155,196.40588686425676,0.5090962991311841,105.61637315060875,14,0
8,Normal,30,node[14],87.10274870196511,148.5440021749325,0.4266607419748107,189.16551317556963,8,0
8,Normal,30,node[15],91.6370954841015,199.11574849786788,0.6226657262335569,113.98815642165523,12,0
8,Normal,30,node[16],94.49211494697869,210.0288141805452,0.5790023786438445,178.76924362505287,2,0
8,Normal,30,node[17],88.12465033387896,123.28752710371253,0.6103267301558459,151.21724972991865,1,0
8,Normal,30,node[18],90.70010663783388,110.65074974181061,0.6483834876527276,102.82950924580118,11,0
8,Normal,30,node[19],95.58788122237434,210.86492697141813,0.41517219911465536,128.28176633795945,21,0
8,Normal,30,node[20],90.48744187973323,117.71808101416687,0.5545545738317523,192.7844200844211,7,0
8,Normal,30,node[21],90.6351990790413,169.95301842891325,0.5978857866671228,168.09572373274275,9,0
8,Normal,30,node[22],90.64211990787855,187.52524033499955,0.62159805152097,177.6554380798237,9,0
8,Normal,30,node[23],91.25416479839092,117.26015812764301,0.4474356394121682,225.10584121277122,11,0
8,Normal,30,node[24],89.2700997299188,176.99514763683803,0.43024968374253103,194.91230838167215,9,0
8,Normal,30,node[25],87.10822720177362,219.67122553349773,0.43464286166853094,147.41187059047118,7,0
8,Normal,30,node[26],94.77830471161617,223.0021795668221,0.4900952956198136,215.9621608705723,10,0
8,Normal,30,node[27],95.58687557555565,134.2365795060578,0.4782303811075506,151.7496468335551,5,0
8,Normal,30,node[28],94.51555213663843,188.72722247268325,0.5855760124884436,183.12272715391077,16,0
8,Normal,30,node[29],95.27590742111728,163.21211166411393,0.4733327529210471,151.50389147198987,16,0
9,Normal,30,node[0],90.21259463016565,103.71584437833909,0.5467039918259777,154.38583946348245,15,0
9,Normal,30,node[1],94.00936617748833,134.26000521082568,0.5220305788296281,133.12899682095585,4,0
9,Normal,30,node[2],91.2257664639928,181.94788629622718,0.43206648936165765,166.85463699697465,4,0
9,Normal,30,node[3],94.71467363074203,122.96611938135214,0.5892378274491896,194.67669497465732,9,0
9,Normal,30,node[4],89.00758824749059,171.9169836640905,0.5326945696228446,129.69274062421877,11,0
9,Normal,30,node[5],89.70781381229123,154.42427246612402,0.4585155552389061,152.8010046643584,9,0
9,Normal,30,node[6],89.90688281892456,90.53287507186816,0.5251936159121612,151.62815972595956,7,0
9,Normal,30,node[7],86.34579065998058,194.54296922185355,0.5905349550118828,192.48035467868266,12,0
9,Normal,30,node[8],88.3578734855568,168.4155912984399,0.6981262198158131,128.03297413935874,8,0
9,Normal,30,node[9],93.16896020247145,101.4003498249804,0.5074463084826971,117.9525812702547,14,0
9,Normal,30,node[10],92.86910901078608,175.0264172889244,0.6241974327168742,90.97782006642947,6,0
9,Normal,30,node[11],95.53850908171606,238.14696331515603,0.6141894406958495,198.18479727025002,4,0
9,Normal,30,node[12],97.95256067445725,172.21412290932656,0.48492789188028657,205.1289666557383,10,0
